index,y_true,y_pred,AUC,Accuracy,Precision,Recall,F1
68,1,1,0.9356060606060606,0.9264705882352942,0.88,0.9166666666666666,0.8979591836734694
69,1,2,0.9345454545454546,0.9130434782608695,0.88,0.88,0.88
70,2,2,0.9355555555555555,0.9142857142857143,0.88,0.88,0.88
71,2,2,0.9343478260869564,0.9154929577464789,0.88,0.88,0.88
72,2,2,0.9353191489361703,0.9166666666666666,0.88,0.88,0.88
73,2,2,0.9362499999999998,0.9178082191780822,0.88,0.88,0.88
74,2,2,0.9371428571428572,0.918918918918919,0.88,0.88,0.88
75,0,0,0.9380000000000001,0.92,0.88,0.88,0.88
76,0,0,0.9388235294117645,0.9210526315789473,0.88,0.88,0.88
77,0,0,0.9396153846153846,0.922077922077922,0.88,0.88,0.88
78,0,0,0.9403773584905659,0.9230769230769231,0.88,0.88,0.88
79,0,0,0.941111111111111,0.9240506329113924,0.88,0.88,0.88
80,1,1,0.9423076923076923,0.925,0.8846153846153846,0.8846153846153846,0.8846153846153846
81,1,1,0.9434156378600823,0.9259259259259259,0.8888888888888888,0.8888888888888888,0.8888888888888888
82,1,1,0.9444444444444444,0.926829268292683,0.8928571428571429,0.8928571428571429,0.8928571428571429
83,1,1,0.9454022988505746,0.927710843373494,0.896551724137931,0.896551724137931,0.896551724137931
84,1,1,0.9462962962962964,0.9285714285714286,0.9,0.9,0.9
85,2,2,0.9469696969696969,0.9294117647058824,0.9,0.9,0.9
86,2,2,0.9464285714285716,0.9302325581395349,0.9,0.9,0.9
87,2,2,0.947076023391813,0.9310344827586207,0.9,0.9,0.9
88,2,2,0.9477011494252873,0.9318181818181818,0.9,0.9,0.9
89,2,2,0.9483050847457627,0.9325842696629213,0.9,0.9,0.9
90,0,0,0.9488888888888889,0.9333333333333333,0.9,0.9,0.9
91,0,0,0.9494535519125684,0.9340659340659341,0.9,0.9,0.9
92,0,0,0.9500000000000001,0.9347826086956522,0.9,0.9,0.9
93,0,0,0.9505291005291006,0.9354838709677419,0.9,0.9,0.9
94,0,0,0.9510416666666668,0.9361702127659575,0.9,0.9,0.9
95,1,1,0.9511088709677419,0.9368421052631579,0.9032258064516129,0.9032258064516129,0.9032258064516129
96,1,1,0.951904296875,0.9375,0.90625,0.90625,0.90625
97,1,1,0.9526515151515151,0.9381443298969072,0.9090909090909091,0.9090909090909091,0.9090909090909091
98,1,1,0.9533547794117647,0.9387755102040817,0.9117647058823529,0.9117647058823529,0.9117647058823528
99,1,1,0.9540178571428571,0.9393939393939394,0.9142857142857143,0.9142857142857143,0.9142857142857143
100,2,2,0.9545054945054945,0.94,0.9142857142857143,0.9142857142857143,0.9142857142857143
101,2,2,0.9549783549783549,0.9405940594059405,0.9142857142857143,0.9142857142857143,0.9142857142857143
102,2,2,0.9554371002132196,0.9411764705882353,0.9142857142857143,0.9142857142857143,0.9142857142857143
103,2,2,0.9558823529411765,0.941747572815534,0.9142857142857143,0.9142857142857143,0.9142857142857143
104,2,2,0.9563146997929608,0.9423076923076923,0.9142857142857143,0.9142857142857143,0.9142857142857143
105,0,0,0.9567346938775512,0.9428571428571428,0.9142857142857143,0.9142857142857143,0.9142857142857143
106,0,0,0.9571428571428571,0.9433962264150944,0.9142857142857143,0.9142857142857143,0.9142857142857143
107,0,0,0.9575396825396825,0.9439252336448598,0.9142857142857143,0.9142857142857143,0.9142857142857143
108,0,0,0.957925636007828,0.9444444444444444,0.9142857142857143,0.9142857142857143,0.9142857142857143
109,0,0,0.9583011583011583,0.944954128440367,0.9142857142857143,0.9142857142857143,0.9142857142857143
110,1,1,0.9588963963963963,0.9454545454545454,0.9166666666666666,0.9166666666666666,0.9166666666666666
111,1,1,0.9594594594594594,0.9459459459459459,0.918918918918919,0.918918918918919,0.918918918918919
112,1,1,0.9599928876244666,0.9464285714285714,0.9210526315789473,0.9210526315789473,0.9210526315789473
113,1,1,0.9604989604989606,0.9469026548672567,0.9230769230769231,0.9230769230769231,0.9230769230769231
114,1,1,0.9609797297297298,0.9473684210526315,0.925,0.925,0.925
115,2,2,0.9613333333333334,0.9478260869565217,0.925,0.925,0.925
116,2,2,0.9616776315789475,0.9482758620689655,0.925,0.925,0.925
117,2,2,0.962012987012987,0.9487179487179487,0.925,0.925,0.925
118,2,2,0.9623397435897436,0.9491525423728814,0.925,0.925,0.925
119,2,1,0.961867088607595,0.9411764705882353,0.9024390243902439,0.925,0.9135802469135802
120,0,0,0.9621875000000001,0.9416666666666667,0.9024390243902439,0.925,0.9135802469135802
121,0,0,0.9625,0.9421487603305785,0.9024390243902439,0.925,0.9135802469135802
122,0,0,0.9628048780487806,0.9426229508196722,0.9024390243902439,0.925,0.9135802469135802
123,0,0,0.9631024096385543,0.943089430894309,0.9024390243902439,0.925,0.9135802469135802
124,0,0,0.9633928571428572,0.9435483870967742,0.9024390243902439,0.925,0.9135802469135802
125,1,1,0.9638501742160278,0.944,0.9047619047619048,0.926829268292683,0.9156626506024096
126,1,1,0.9642857142857143,0.9444444444444444,0.9069767441860465,0.9285714285714286,0.9176470588235294
127,1,1,0.9647009966777409,0.9448818897637795,0.9090909090909091,0.9302325581395349,0.9195402298850575
128,1,1,0.9650974025974027,0.9453125,0.9111111111111111,0.9318181818181818,0.9213483146067416
129,1,1,0.9654761904761905,0.9457364341085271,0.9130434782608695,0.9333333333333333,0.9230769230769231
130,2,2,0.9657516339869281,0.9461538461538461,0.9130434782608695,0.9333333333333333,0.9230769230769231
131,2,2,0.9655038759689923,0.9465648854961832,0.9130434782608695,0.9333333333333333,0.9230769230769231
132,2,2,0.9657726692209451,0.946969696969697,0.9130434782608695,0.9333333333333333,0.9230769230769231
133,2,2,0.9660353535353535,0.9473684210526315,0.9130434782608695,0.9333333333333333,0.9230769230769231
134,2,2,0.9662921348314608,0.9477611940298507,0.9130434782608695,0.9333333333333333,0.9230769230769231
135,0,0,0.9665432098765432,0.9481481481481482,0.9130434782608695,0.9333333333333333,0.9230769230769231
136,0,0,0.9667887667887668,0.9485294117647058,0.9130434782608695,0.9333333333333333,0.9230769230769231
137,0,0,0.9670289855072464,0.948905109489051,0.9130434782608695,0.9333333333333333,0.9230769230769231
138,0,0,0.9672640382317802,0.9492753623188406,0.9130434782608695,0.9333333333333333,0.9230769230769231
139,0,0,0.9674940898345155,0.9496402877697842,0.9130434782608695,0.9333333333333333,0.9230769230769231
140,1,1,0.9678538390379279,0.95,0.9148936170212766,0.9347826086956522,0.924731182795699
141,1,1,0.9681982797645994,0.950354609929078,0.9166666666666666,0.9361702127659575,0.9263157894736843
142,1,1,0.9685283687943262,0.9507042253521126,0.9183673469387755,0.9375,0.9278350515463918
143,1,1,0.9688449848024315,0.951048951048951,0.92,0.9387755102040817,0.9292929292929293
144,1,1,0.9691489361702128,0.9513888888888888,0.9215686274509803,0.94,0.9306930693069307
145,2,2,0.9693684210526315,0.9517241379310345,0.9215686274509803,0.94,0.9306930693069307
146,2,2,0.9691666666666667,0.952054794520548,0.9215686274509803,0.94,0.9306930693069307
147,2,2,0.9693814432989691,0.9523809523809523,0.9215686274509803,0.94,0.9306930693069307
148,2,2,0.9691836734693877,0.9527027027027027,0.9215686274509803,0.94,0.9306930693069307
149,2,1,0.9636363636363636,0.9463087248322147,0.9038461538461539,0.94,0.9215686274509804
